NOMREG;NOMDEP;DATEAPPELLATION;FERME;ANNREOUV;ANNEXE;nom_du_musee;ADR;CP;VILLE;SITWEB;latitude;longitude
PROVENCE-ALPES-CÔTE D'AZUR;VAR;29/08/2006;NON;;;Musée de l'Artillerie;"Quartier Bonaparte D. 59
B.P. 400
Avenue de la Grande Armée - D 59";83007;DRAGUIGNAN Cedex;http.//musee.artillerie.asso.fr;;
PROVENCE-ALPES-CÔTE D'AZUR;VAR;01/02/2003;NON;;;Musée Archéologique Municipal;"Salle du Vieux Fréjus
Place Calvini";83600;FREJUS;www.frejus.fr/Musee_Archeologique__155.html;43.433518;6.736701
PROVENCE-ALPES-CÔTE D'AZUR;VAR;29/08/2006;NON;;;Musée des Troupes de Marine;B.P. 94;83608;FREJUS Cedex;www.ville-frejus.fr/hermes/culture/musee.htm;49.486759;4.424344
PROVENCE-ALPES-CÔTE D'AZUR;VAR;01/02/2003;NON;2012;;Musée et site d'Olbia;3204 Route de l'Almanarre;83400;HYERES Cedex;Site de la ville : http://www.ville-hyeres.fr/;43.080197;6.123127
PROVENCE-ALPES-CÔTE D'AZUR;VAR;01/02/2003;NON;;;Musée Jean Aicard;"Villa les Lauriers Roses
705, Avenue du 8 Mai 1945";83130;LE POUVEREL LA GARDE;Site de la ville de Toulon;43.114675;6.004393
PROVENCE-ALPES-CÔTE D'AZUR;VAR;01/02/2003;NON;;;Musée Archéologique;Parvis de la Vieille Eglise;83700;SAINT-RAPHAËL;www.musee-saintraphael.com;43.425688;6.769154
PROVENCE-ALPES-CÔTE D'AZUR;VAR;01/02/2003;NON;;;Musée de l'Annonciade;"Quai Saint-Raphaël
Place Georges Grammont";83990;SAINT-TROPEZ;www.saint-tropez.tv/html/annonciade.html;;
PROVENCE-ALPES-CÔTE D'AZUR;VAR;01/02/2003;NON;;;Musée du Vêtement Provençal (Jean Aicard);Rue Jules Ferry;83210;SOLLIES-VILLE;www.solliesville.fr;43.181669;6.039146
PROVENCE-ALPES-CÔTE D'AZUR;VAR;06/01/2002;NON;;Annexe du Musée National de la Marine de Paris;Musée National de la Marine de Toulon;"Place Monsenergue
Quai de Norfolk";83000;TOULON;www.musee-marine.fr/toulon;;
PROVENCE-ALPES-CÔTE D'AZUR;VAR;01/02/2003;NON;15-mai-09;;Musée d'Art;113, Boulevard du Maréchal Leclerc;83000;TOULON;Site de la ville;43.125971;5.927245
PROVENCE-ALPES-CÔTE D'AZUR;VAR;01/02/2003;NON;21-juin-11;;Muséum d'Histoire Naturelle de Toulon et du Var;737 Chemin du Jonquet;83200;TOULON;www.museum-toulon.org;43.143304;5.91086
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;OUI;?;;Musée Municipal d'Archéologie;14, Place du Postel;84400;APT;Site OT de la ville;43.875736;5.397687
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée du Petit Palais;Place du Palais des Papes;84000;AVIGNON;www.petit-palais.org;43.951051;4.806367
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;06/01/2002;NON;;;Musée Calvet (et musée Lapidaire);65, Rue Joseph Vernet;84000;AVIGNON;www.musee-calvet.org & www.musee-lapidaire.org;43.946985;4.803388
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;06/01/2002;NON;;;Muséum d'Histoire Naturelle Esprit Requien;67, Rue Joseph Vernet;84000;AVIGNON;www.museum-avignon.org;43.946695;4.803397
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée Comtadin-Duplessis;"Bibliothèque-musée Inguimbertine
234, Boulevard Albin-Durand";84200;CARPENTRAS;Site de la ville;44.054305;5.044975
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée Sobirats;112, Rue du Collège;84200;CARPENTRAS;Site de la ville;44.054477;5.046269
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;OUI;dans 10 ans;;Musée Lapidaire et Archéologie;Rue des Saintes Maries;84200;CARPENTRAS;;44.055921;5.046746
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;OUI;Suivi IGM;;Musée Jouve;52, Place Castil-Blaze;84300;CAVAILLON;www.cavaillon.org;43.836961;5.037899
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée de l'Hôtel Dieu;Porte d'Avignon;84300;CAVAILLON;www.cavaillon.org;43.860186;5.008627
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Synagogue Musée Juif Comtadin;Rue Hébraïque;84300;CAVAILLON;www.cavaillon.org;43.83691;5.03856
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée Marc Deydier;Rue de l'Eglise;84160;CUCURON;http://www.cucuron-luberon.com/musee-marc-deydier/;43.773637;5.437547
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée-Bibliothèque François Pétrarque;Rive gauche de la Sorgue;84800;FONTAINE-DE-VAUCLUSE;www.vaucluse.fr/pages/page/num/519/lan/1;43.91753;5.056542
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;21/03/2011;NON;;;Musée Jean Garcin 39-45 : L'appel de la Liberté;Chemin du Gouffre;84800;FONTAINE-DE-VAUCLUSE;www.vaucluse.fr;46.569305;0.629669
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;OUI;Pas d'infos;;Musée Philippe de Girard;Hötel de ville;84160;LOUMARIN - CADENET;;43.74147;5.365245
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée Municipal Camille Pautet;27, Rue St-Nazaire;84380;MAZAN;Sie de la ville : http://www.mazan.fr;44.056725;5.127889
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée Municipal;"Société Culture Espace
Rue Madeleine Roch";84100;ORANGE;www.theatre-antique.com;;
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée Municipal;Hôtel de Ville;84390;SAULT;Site de la ville - www.mairie-sault-84.fr;44.032815;5.45738
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée Archéologique Théo Desplans;"Hôtel de Ville
Cours Taulignan";84110;VAISON-LA-ROMAINE;Site de la ville - www.vaison-la-romaine.com;44.241777;5.075377
PROVENCE-ALPES-CÔTE D'AZUR;VAUCLUSE;01/02/2003;NON;;;Musée du Cartonnage et de l'Imprimerie;3, Avenue du Maréchal Foch;84600;VALREAS;www.vaucluse.fr/pages/page/num/1037/lan/1;44.382664;4.987351
REUNION;REUNION;01/02/2003;OUI;;;Muséum Agricole et Industriel Stella Matutina;6,Allée des Flamboyants;97424;PITON-SAINT-LEU;www.museesreunion.re;-21.202292;55.295071
REUNION;REUNION;01/02/2003;NON;;;Musée Départemental de la Réunion - Musée Léon Dierx;28, rue de Paris;97400;SAINT-DENIS;www.cg974.fr;-20.883698;55.450251
REUNION;REUNION;06/01/2002;NON;;;Muséum d'Histoire Naturelle;1, rue Poivre;97400;SAINT-DENIS DE LA REUNION;http//www.cg974.fr/museum;-20.887712;55.451452
REUNION;REUNION;01/02/2003;NON;;;Musée Historique de Villèle;"Domaine Panon-Desbassayns-Villèle
B.P. N° 2";97435;SAINT-GILLES-LES-HAUTS;Site internet du Conseil général - http//www.cg974.fr;;
REUNION;REUNION;01/02/2003;NON;20 décembre 2008;;Musée des Arts Décoratifs de l’Océan indien (MADOI);17 A, Chemin Rouge;97450;SAINT-LOUIS;http://www.madoi.re ou www.museesreunion.re;-21.264365;55.412125
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée Départemental des Pays De l'Ain;34, rue du Général Delestraint;1000;BOURG-EN-BRESSE;www.musees.ain.fr;46.196543;5.219217
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée du Brou;"Monastère Royal de Brou
63, Boulevard de Brou";1000;BOURG-EN-BRESSE;http://brou.munuments-nationaux.fr;46.19658;5.236495
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée de la Société d'Histoire et d'Archéologie;Mairie;1470;BRIORD;;45.778307;5.486674
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée Archéologique;Place de l'Eglise;1580;IZERNORE;www.archeologie-izernore.com;46.219977;5.555636
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée Départemental du Bugey-Valmorey;Maison Renaissance;1260;LOCHIEU;www.musees.ain.fr;;
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée d'Histoire de la Résistance et de la Déportation de L'Ain et du Haut Jura;3, Montée de l'Abbaye;1130;NANTUA;www.musees.ain.fr;46.152378;5.608744
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée du Peigne et de la Plasturgie;"Centre Culturel Aragon
Place Georges Pompidou";1100;OYONNAX;Site de la ville : www.ville-oyonnax.fr/culture/museepeigneetplast.php;;
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée du Vieux Pérouges;Place du Tilleul;1800;PEROUGES;www.ostelleriedeperouges.com;45.903409;5.179532
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée Chintreuil;"Hôtel de Ville
66, Rue Maréchal de Lattre de Tassigny";1190;PONT-DE-VAUX;www.musee-chintreuil.com;46.430076;4.938125
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée de la Bresse - Domaine les Planons;"Domaine des Planons
Hameau de la Mulatière";1380;SAINT-CYR-SUR-MENTHON;www.musees.ain.fr;;
RHÔNE-ALPES;AIN;01/02/2003;NON;2011;;Musée Louis Jourdan;"Mairie
Place Louis Jourdan";1240;SAINT-PAUL-DE-VARAX;;46.09868;5.128995
RHÔNE-ALPES;AIN;01/02/2003;OUI;Inconnue;;Musée du Bois;Place de la République;1420;SEYSSEL;;45.95902;5.831513
RHÔNE-ALPES;AIN;01/02/2003;NON;;;Musée Départemental du Revermont;Cuisiat;1370;TREFFORT-CUISIAT;www.treffort-cuisiat.com/musee.htm;46.310948;5.349415
RHÔNE-ALPES;AIN;01/02/2003;OUI;Indéterminée;;Musée de la Dombe;Maison de la Dombes;1330;VILLARS DE LA DOMBE;;46.000411;5.027094
RHÔNE-ALPES;ARDECHE;15/05/2014;NON;oct-13;;MuséaAL - Musée Archéologique d'Alba;Quartier Saint-Pierre;7400;ALBA-LA-ROMAINE;www.ardeche.fr;44.563818;4.593506
RHÔNE-ALPES;ARDECHE;01/02/2003;NON;;;Musée Vivarois César Filhol;15, Rue Jean-Baptiste Béchetoille;7100;ANNONAY;www.cc-bassin-annonay.fr/-Le-Musee-Cesar-Filhol-.html;45.240803;4.668129
RHÔNE-ALPES;ARDECHE;01/02/2003;NON;Eté 2006;;Musée Régional;"Centre d'accueil Espace
Fernand Aubert";7140;LES VANS;;;
RHÔNE-ALPES;ARDECHE;01/02/2003;OUI;Février 2014;;Musée Régional de Préhistoire;Orgnac Grand Site de France;7150;ORGNAC-L'AVEN;www.orgnac.com;44.307021;4.408291
RHÔNE-ALPES;ARDECHE;01/02/2003;OUI;Inconnue;;Musée de la terre ardéchoise;2, Place des Récollets;7000;PRIVAS;;44.735836;4.594922
RHÔNE-ALPES;ARDECHE;01/02/2003;OUI;2003 partiellement;;Musée de la Batellerie du Rhône;154, rue Auguste Vincent;7340;SERRIERES;www.serrieres-ardeche.fr;45.31795;4.763273
RHÔNE-ALPES;ARDECHE;01/02/2003;NON;;;Musée et Site Archéologiques;Place de la Déesse Soïo;7130;SOYONS;www.soyons.fr;44.887803;4.850777
RHÔNE-ALPES;ARDECHE;01/02/2003;NON;;;Musée du Rhône;14, Place Auguste Faure;7300;TOURNON-SUR-RHÔNE;www.ville-tournon.com/chateau-musee;45.067885;4.831823
RHÔNE-ALPES;DRÔME;01/02/2003;NON;;;Musée d'Histoire et d'Archéologie;11, Rue Camille-Buffardel;26150;DIE;www.museediois.wix.com/musee;44.75504;5.369785
RHÔNE-ALPES;DRÔME;01/02/2003;NON;;;Château de Grignan;Le Château;26230;GRIGNAN;http://chateaux.ladrome.fr;44.419252;4.909247
RHÔNE-ALPES;DRÔME;30/01/2003;OUI;?;;Musée du Château des Adhémars;"Mairie
Place Emile Loubet";26200;MONTELIMAR;www.cg26.fr/fr/tourisme/chateaux/montelimar.html;44.557315;4.749186
RHÔNE-ALPES;DRÔME;01/02/2003;NON;;;Musée d'Art Sacré;Le Village;26540;MOURS SAINT-EUSEBE;www.musee-art-sacre.com;45.068744;5.056328
RHÔNE-ALPES;DRÔME;01/02/2003;NON;;;Musée International de la Chaussure;"Portail Roger-Vivier
Rue Bistour";26100;ROMANS;www.ville-romans.com;;
RHÔNE-ALPES;DRÔME;01/02/2003;NON;2004;;Musée d'Archéologie Tricastine;B.P. 44;26131;SAINT-PAUL-TROIS-CHATEAUX Cedex;www.ville-saintpaultroischateaux.fr/-Musee-d-archeologie-tricastine-.html;47.394544;0.712424
RHÔNE-ALPES;DRÔME;01/02/2003;OUI;13 Décembre 2013;;Musée des Beaux-Arts;"Mairie, Place de la Liberté
B.P. 2119";26021;VALENCE Cedex;www.museedevalence.fr;;
RHÔNE-ALPES;DRÔME;01/02/2003;NON;12-juil-08;;Musée du site Préhistorique;La Hâle;26420;VASSIEUX-EN-VERCORS;www.prehistoire-vercors.fr;44.913986;5.379117
RHÔNE-ALPES;HAUTE-SAVOIE;01/02/2003;NON;;;Musée-château d'Annecy;Place du château;74000;ANNECY;http://musees.agglo-annecy.fr;45.897256;6.124943
RHÔNE-ALPES;HAUTE-SAVOIE;01/02/2003;NON;;;Musée Alpin;89, Avenue Michel Croz;74400;CHAMONIX;Site de la ville - www.chamonix.com;45.923429;6.871049
RHÔNE-ALPES;HAUTE-SAVOIE;01/02/2003;NON;;;Musée Léon Marès;"Château de Montrottier
60, Allée du Château";74330;LOVAGNY;www.chateaudemontrottier.com ou www.academie-florimontane.fr;45.898181;6.040579
RHÔNE-ALPES;HAUTE-SAVOIE;01/02/2003;OUI;Pas d'infos;;Musée de Rumilly et de l'Albanais;"""Les Tabacs""
23, Avenue Gantin";74150;RUMILLY;;45.861568;5.947618
RHÔNE-ALPES;HAUTE-SAVOIE;01/02/2003;NON;;;Musée des Vallées de Thônes;2, Rue Blanche;74230;THONES;;45.881618;6.324161
RHÔNE-ALPES;HAUTE-SAVOIE;01/02/2003;NON;16-mai-09;;Musée du Chablais;"Château de Sonnaz
2, Rue Michaud";74200;THONON-LES-BAINS;Site de la ville;46.373501;6.478563
RHÔNE-ALPES;ISERE;01/02/2003;OUI;13 Décembre 2013;;Conservatoire - Musée des Industries Hydroélectriques;"Le Verney de Vaujany
B.P. 9";38114;ALLEMONT;www.musee-hydrelec.fr;;
RHÔNE-ALPES;ISERE;24/01/2006;NON;;;Musée Jadis Allevard;Parc des Forges;38580;ALLEVARD-LES-BAINS;www.museedallevard@wordpress.com;;
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée d'Huez et de l'Oisans;Route de la Poste;38750;ALPE D'HUEZ;www.musee.alpedhuez.com;45.09125;6.064274
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée Gallo-Romain;B.P. 17;38490;AOSTE;www.musee-archeologique-aoste.fr;;
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée de Bourgoin-Jallieu;17, Rue Victor Hugo;38300;BOURGOIN-JALLIEU;www.bourgoinjallieu.fr;45.586588;5.279159
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée - Parc Archéologique du Lac de Paladru;15, Place de l'Eglise;38850;CHARAVINES;www.museelacdepaladru.com;45.42854;5.515787
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée Géo-Charles;1, Rue Géo-Charles;38130;ECHIROLLES;www.ville-echirolles.fr/sortir/geocharles/geocharles.html;45.149349;5.699616
RHÔNE-ALPES;ISERE;01/02/2003;NON;avr-11;;Musée Archéologique Grenoble Saint-Laurent;Place Saint-Laurent;38000;GRENOBLE;www.musee-archeologique-grenoble.com;45.197841;5.731863
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée de la Résistance de la Déportation de l'Isère;14, rue Hébert;38000;GRENOBLE;www.resistance-en-isere.fr;45.190041;5.735245
RHÔNE-ALPES;ISERE;01/02/2003;OUI;Inconnue;;Musée Stendhal;1, Rue Hector Berlioz;38000;GRENOBLE;Site du patrimoine de l'Isère - www.patrimoine-en-isere.fr;45.192869;5.726204
RHÔNE-ALPES;ISERE;06/01/2002;NON;;;Musée de Grenoble;5 Place de Lavalette;38000;GRENOBLE;www.museedegrenoble.fr;45.194026;5.732094
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée Dauphinois;30, Rue Maurice Gignoux;38031;GRENOBLE Cedex 1;www.musee-dauphinois.fr;45.195383;5.727094
RHÔNE-ALPES;ISERE;06/01/2002;NON;;;Muséum d'Histoire Naturelle de Grenoble;"1, Rue Dolomieu
B.P. 3022";38816;GRENOBLE Cedex 1;www.museum-grenoble.fr;45.188059;5.735163
RHÔNE-ALPES;ISERE;01/02/2003;NON;2009;;Maison du Patrimoine de Hières-sur-Amby;Montée de la Cure;38118;HIERES SUR AMBY;www.musee.larina-hieres.com ou Site du patrimoine en isère - www.patrimoine-en-isere.fr;45.797253;5.294061
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée Matheysin;"Maison Caral
Rue du Colonel Escallon";38350;LA MURE;www.matheysine.com/musee-mathesin ou www.patrimoine-en-isere.fr;;
RHÔNE-ALPES;ISERE;01/02/2003;NON;nov-03;;Musée Hébert;Chemin Hébert;38700;LA TRONCHE;www.musee-hebert.fr;45.205577;5.7513
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée Hector Berlioz;"69, Rue de la République
B.P. 63";38261;LA-COTE-SAINT-ANDRE Cedex;www.musee-hector-berlioz.com;45.393386;5.261189
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée de la Grande Chartreuse;La Correrie;38380;SAINT-PIERRE-DE-CHARTREUSE;www.musee-grande-chartreuse.fr;45.350369;5.791339
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée des Beaux-Arts et d'Archéologie;Place de Miremont;38200;VIENNE;www.musees-vienne.fr - Site du patrimoine de l'Isère;43.369246;1.415628
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée-Cloître Saint-André-Le-Bas;Place du Jeau de Paume;38200;VIENNE;www.musees-vienne.fr  Site du patrimoine de l'Isère;45.526917;4.873476
RHÔNE-ALPES;ISERE;01/02/2003;NON;;;Musée Lapidaire Saint-Pierre;Place Saint-Pierre;38200;VIENNE;www.musees-vienne.fr  - Site du patrimoine de l'Isère;45.523327;4.870902
RHÔNE-ALPES;ISERE;01/02/2003;NON;3 Décembre 2005;;Musée Départemental de la Révolution Française;"Domaine départemental de la Vizille
B.P. 1753";38220;VIZILLE;www.musee-revolution-francaise.fr;;
RHÔNE-ALPES;ISERE;28/07/2004;NON;;;Musée Lucien Mainssieux;"B.P. 268
7, Place Léon Chaloin";38507;VOIRON Cedex;www.ville-voiron.fr;45.356152;5.579655
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée Alice Taverne;Rue de la Grye;42820;AMBIERLE;http://alicetaverne-musee.pagesperso-orange.fr/accueil/accueil.html;46.105295;3.896343
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée Hospitalier;"9, Boulevard du Général Leclerc
B.P. 14";42190;CHARLIEU;http://www.ville-charlieu.fr/avoir/musees/le-musee-hospitalier;46.160588;4.171147
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée de la Soierie;"9, Boulevard Général Leclerc
B.P. 14";42190;CHARLIEU;http://www.ville-charlieu.fr/avoir/musees/musee-de-la-soierie;46.160588;4.171147
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Atelier - Musée du Chapeau;31, Rue Martouret;42140;CHAZELLES-SUR-LYON;www.museeduchapeau.com;45.638304;4.394089
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée d'Histoire du  20ème Siècle - Résistance et Déportation;Rue du Couvent;42380;ESTIVAREILLES;;45.416139;4.00978
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée d'Archéologie;3, Rue Victor de Laprade;42110;FEURS;Site de la ville : www.feurs.org;45.744232;4.219876
RHÔNE-ALPES;LOIRE;01/02/2003;OUI;Pas d'informations;;Musée Historial;"Mairie
Le Bourg";42260;GREZOLLES;;45.863803;3.951671
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée d'Allard;13, Boulevard de la Préfecture;42600;MONTBRISON;Site de la ville;45.608241;4.06195
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée de la Diana;7, Rue Florimont Robertet;42600;MONTBRISON;www.ladiana.com;45.605503;4.066793
RHÔNE-ALPES;LOIRE;01/02/2003;OUI;?;;Musée du Vieux Pommiers;"Mairie
Le Bourg";42260;POMMIERS-EN-FOREZ;;;
RHÔNE-ALPES;LOIRE;01/02/2003;OUI;?;;Musée de la Maille;RUE DE SAINT-ANDRE;42300;RIORGES;L'Ecomusée du Roannais a récupéré les collections du musée;46.034805;4.037461
RHÔNE-ALPES;LOIRE;01/02/2003;OUI;Aucune - Fusion;;Ecomusée du Roannais;Passage Général Giraud;42300;ROANNE;;46.034216;4.056283
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée des Beaux-Arts et d'Archéologie J. Dechelette;22, Rue Anatole France;42300;ROANNE;Site de la mairie;46.034953;4.069842
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée d'Art Moderne de St-Etienne Métropole;La Terrasse;42000;SAINT-ETIENNE;www.mam-st-etienne.fr/;45.465063;4.376969
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée de la Mine / Site Couriot;3, Boulevard Franchet d'Esperey;42000;SAINT-ETIENNE;www.musee-mine.saint-etienne.fr OU site de la ville : www.saint-etienne.fr;45.438944;4.376487
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée Folklorique du Vieux Saint-Etienne;"Hôtel de Villeneuve
13 bis, Rue Gambetta";42000;SAINT-ETIENNE;www.vieux-saint-etienne.com;45.434935;4.388595
RHÔNE-ALPES;LOIRE;01/02/2003;NON;Décembre 2001;;Musée d'Art et d'Industrie;2, Place Louis Comte;42026;SAINT-ETIENNE Cedex 1;"www.musee-art-industrie.saint-etienne.fr ou www.saint-etienne.fr rubrique ""vivre la culture""";45.431538;4.387485
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Château de la Bastie d'Urfé;;42130;SAINT-ETIENNE-LE-MOLARD;Site du conseil général;45.749273;4.105263
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée Municipal;Place de l'hôtel de Ville;42260;SAINT-GERMAIN-LAVAL;;45.830255;4.010602
RHÔNE-ALPES;LOIRE;01/02/2003;NON;juin-00;;Musée des Civilisations;Place Madeleine Rousseau;42170;SAINT-JUST-SAINT-RAMBERT;;45.499124;4.265111
RHÔNE-ALPES;LOIRE;01/02/2003;NON;;;Musée Rural;Quartier Saint-Joseph;42550;USSON EN FOREZ;www.ecomusee-usson-en-forez.fr;;
RHÔNE-ALPES;RHÔNE;09/07/2005;NON;;;Musée Barthélemy-Thimonnier;Place de l'Hôtel de Ville;69550;AMPLEPUIS;"www.graha-museethimonnier.org
site de la ville";45.972623;4.331458
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;;;Musée Folklorique et Traditions Populaires Marius Audin;Place de l'Hôtel de Ville;69430;BEAUJEU;www.beaujolaisvignoble.com;46.154579;4.587283
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;;;Musée d'Art Contemporain de Lyon;"Cité Internationale
81, Quai Charles de Gaulle";69006;LYON;www.moca-lyon.org;45.784064;4.852585
RHÔNE-ALPES;RHÔNE;19/07/2005;NON;;;Musée des Sapeurs-Pompiers de Lyon;"CASC Musée
17, Rue Rabelais";69003;LYON;www.museepompiers.com/;45.762684;4.844539
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;;;Centre d'Histoire de la Résistance et de la Déportation;14, Avenue Berthelot;69007;LYON;www.chrd.lyon.fr;45.747037;4.835797
RHÔNE-ALPES;RHÔNE;21/03/2011;OUI;2014;;Musée des Confluences;10, Rue Boileau;69006;LYON;www.museedesconfluences.fr;45.774092;4.847976
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;;;Musée de la Civilisation Gallo-Romaine;17, Rue Cléberg;69005;LYON;www.musees-gallo-romains.com;45.760529;4.82004
RHÔNE-ALPES;RHÔNE;01/02/2003;OUI;Pas d'info;;Musée des Hospices Civils de Lyon;"Hôtel Dieu
1, Place de l'Hôpital";69002;LYON;www.chu-lyon.fr/internet/chu/musee/presentation_musee.htm;45.759326;4.83587
RHÔNE-ALPES;RHÔNE;01/02/2003;OUI;2014;;Muséum - Musée des Confluences;10, Rue Boileau;69006;LYON;www.museedesconfluences.fr;45.774092;4.847976
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;;;Musée Historique des Tissus;34, Rue de la Charité;69002;LYON;www.musee-des-tissus.com;45.753117;4.831633
RHÔNE-ALPES;RHÔNE;06/01/2002;NON;;;Musée des Beaux-Arts;20, Place des Terreaux;69001;LYON;www.mba-lyon.fr;45.767177;4.833576
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;;;Musée des Arts Décoratifs;34, Rue de la Charité;69002;LYON;www.musee-des-tissus.com;45.753117;4.831633
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;12-juin-09;;Musées Gadagne;1, Place du Petit Collège;69005;LYON;www.gadagne.musees.lyon.fr;45.763856;4.827749
RHÔNE-ALPES;RHÔNE;19/07/2005;NON;;;Musée de l'Imprimerie;13, Rue de la Poulaillerie;69002;LYON;www.imprimerie.lyon.fr;45.764219;4.834752
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;;;Musée Henri Malartre;"Automobiles - Cycles - Motos
B.P. n° 7";69270;ROCHETAILLEE-SUR-SAONE;www.musee-malartre.com;;
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;;;Musée Archéologique;"Route Départementale 502
2, Chemin de la Plaine";69560;SAINT-ROMAIN-EN-GAL;www.musees-gallo-romains.com ou www.rhone.fr;45.532101;4.867764
RHÔNE-ALPES;RHÔNE;09/07/2005;OUI;Inconnu;;Ecomusée du Haut Beaujolais;La Manufacture-Marnand;69240;THIZY;www.haut-beaujolais.org;;
RHÔNE-ALPES;RHÔNE;01/02/2003;NON;juin-01;;Musée Paul Dini;2, Place Faubert;69400;VILLEFRANCHE-SUR-SAONE;www.musee-paul-dini.com;45.990936;4.721527
RHÔNE-ALPES;SAVOIE;01/02/2003;NON;;;Musée archéologique et minéralogique Pierre Borrione;"Maison du Tourisme Vallée
1139 Avenue de Tarentaise - B.P. 55";73212;AIME-EN-TARENTAISE Cedex;www.aimesavoie.com (site de l'OT);;
RHÔNE-ALPES;SAVOIE;01/02/2003;OUI;Non prévue;;Musée Lapidaire;Place Maurice Mollard;73100;AIX-LES-BAINS;;45.688657;5.915597
RHÔNE-ALPES;SAVOIE;01/02/2003;NON;;;Musée du docteur Faure;"Villa ""Les Chimères""
10, Boulevard des Côtes";73100;AIX-LES-BAINS;Site de la ville - www.aixlesbains.fr;45.692157;5.915578
RHÔNE-ALPES;SAVOIE;01/02/2003;NON;?;;Musée Municipal d'Albertville-Conflans;"Maison Rouge
Grande Place de Conflans";73200;ALBERTVILLE;www.albertville.com;;
